Customer_ID,Gender,SeniorCitizen,Tenure_Months,Plan_Type,Monthly_Charges,Contract,Payment_Method,InternetService,Support_Tickets,Is_Churned
C2617,Female,0,51,Prepaid,476,Month-to-month,UPI,Fiber,4,1
C2618,Male,0,48,Prepaid,342,Month-to-month,Debit Card,Fiber,2,0
C2619,Male,0,59,Postpaid,1072,1-year,Credit Card,Fiber,4,1
C2620,Male,0,14,Postpaid,772,2-year,Debit Card,DSL,6,0
C2621,Male,0,30,Prepaid,382,Month-to-month,UPI,Fiber,3,0
C2622,Male,1,29,Postpaid,1092,1-year,Credit Card,Fiber,3,1
C2623,Female,0,8,Prepaid,542,Month-to-month,UPI,Fiber,4,1
C2624,Female,0,12,Postpaid,800,2-year,Cash,Fiber,3,0
C2625,Female,1,41,Prepaid,279,Month-to-month,Cash,Fiber,4,1
C2626,Female,0,38,Postpaid,1028,2-year,UPI,None,6,1
C2627,Female,0,26,Prepaid,310,Month-to-month,Credit Card,DSL,1,0
C2628,Female,0,50,Prepaid,553,Month-to-month,Credit Card,DSL,7,1
C2629,Female,0,2,Postpaid,856,2-year,UPI,Fiber,4,1
C2630,Male,1,55,Prepaid,598,Month-to-month,UPI,Fiber,1,0
C2631,Male,0,40,Prepaid,573,Month-to-month,Cash,Fiber,6,1
C2632,Male,0,56,Prepaid,551,Month-to-month,Credit Card,Fiber,0,0
C2633,Male,0,14,Prepaid,277,Month-to-month,UPI,Fiber,3,0
C2634,Female,0,6,Prepaid,326,Month-to-month,UPI,Fiber,6,1
C2635,Female,1,42,Prepaid,370,Month-to-month,UPI,DSL,0,0
C2636,Female,0,40,Postpaid,951,1-year,Credit Card,None,3,0
C2637,Male,0,31,Postpaid,966,1-year,UPI,Fiber,6,0
C2638,Female,0,17,Prepaid,396,Month-to-month,Credit Card,DSL,6,1
C2639,Female,0,25,Prepaid,341,Month-to-month,UPI,DSL,5,1
C2640,Female,1,32,Postpaid,1238,2-year,UPI,Fiber,5,1
C2641,Male,0,12,Prepaid,522,Month-to-month,UPI,DSL,5,1
C2642,Female,0,49,Prepaid,336,Month-to-month,Debit Card,Fiber,0,0
C2643,Male,0,13,Postpaid,1279,2-year,UPI,DSL,6,1
C2644,Male,0,19,Postpaid,847,1-year,Debit Card,Fiber,5,0
C2645,Male,0,44,Prepaid,578,Month-to-month,UPI,Fiber,7,1
C2646,Male,1,48,Prepaid,534,Month-to-month,Credit Card,Fiber,4,1
C2647,Female,0,25,Prepaid,291,Month-to-month,UPI,DSL,5,1
C2648,Male,1,31,Postpaid,1152,2-year,Debit Card,Fiber,0,1
C2649,Male,0,59,Prepaid,315,Month-to-month,Debit Card,Fiber,6,1
C2650,Female,0,37,Postpaid,887,2-year,UPI,Fiber,3,0
C2651,Female,0,25,Prepaid,394,Month-to-month,UPI,Fiber,2,0
C2652,Male,0,16,Prepaid,369,Month-to-month,Debit Card,DSL,3,0
C2653,Female,1,57,Prepaid,358,Month-to-month,UPI,DSL,2,0
C2654,Male,0,38,Postpaid,970,2-year,Credit Card,DSL,4,0
C2655,Male,0,43,Prepaid,557,Month-to-month,UPI,DSL,6,1
C2656,Male,0,49,Prepaid,309,Month-to-month,Credit Card,DSL,3,0
C2657,Male,0,58,Postpaid,992,2-year,Credit Card,DSL,0,0
C2658,Female,0,23,Postpaid,1136,1-year,UPI,DSL,4,1
C2659,Male,0,14,Prepaid,489,Month-to-month,Credit Card,Fiber,7,1
C2660,Female,0,6,Prepaid,461,Month-to-month,Credit Card,Fiber,3,0
C2661,Female,0,25,Postpaid,1026,2-year,UPI,None,4,1
C2662,Female,0,23,Postpaid,881,2-year,Credit Card,DSL,7,0
C2663,Female,0,60,Prepaid,467,Month-to-month,Credit Card,DSL,6,1
C2664,Male,0,43,Postpaid,1218,1-year,UPI,Fiber,6,1
C2665,Female,0,12,Prepaid,556,Month-to-month,Cash,DSL,2,0
C2666,Male,1,13,Postpaid,727,2-year,Debit Card,DSL,4,0
C2667,Female,0,36,Prepaid,459,Month-to-month,UPI,Fiber,6,1
C2668,Female,0,39,Prepaid,505,Month-to-month,Debit Card,Fiber,0,0
C2669,Male,0,34,Prepaid,420,Month-to-month,UPI,Fiber,3,0
C2670,Male,0,6,Postpaid,1082,2-year,Credit Card,DSL,2,1
C2671,Male,0,38,Postpaid,1280,2-year,UPI,DSL,4,1
C2672,Female,0,50,Prepaid,589,Month-to-month,Debit Card,DSL,1,0
C2673,Female,0,52,Prepaid,566,Month-to-month,Debit Card,Fiber,2,0
C2674,Male,0,40,Prepaid,355,Month-to-month,Credit Card,DSL,2,0
C2675,Male,0,8,Postpaid,1150,2-year,UPI,Fiber,0,1
C2676,Male,0,8,Postpaid,881,1-year,UPI,Fiber,0,0
C2677,Male,1,40,Postpaid,1026,2-year,Credit Card,Fiber,7,1
C2678,Female,0,33,Prepaid,504,Month-to-month,UPI,None,4,1
C2679,Male,0,34,Postpaid,1101,1-year,UPI,Fiber,7,1
C2680,Male,1,44,Prepaid,572,Month-to-month,Debit Card,Fiber,1,0
C2681,Male,0,15,Prepaid,561,Month-to-month,Debit Card,Fiber,7,1
C2682,Male,0,36,Prepaid,545,Month-to-month,UPI,Fiber,2,0
C2683,Female,0,60,Prepaid,502,Month-to-month,UPI,DSL,4,1
C2684,Male,1,57,Postpaid,1245,2-year,Debit Card,Fiber,5,1
C2685,Female,0,35,Postpaid,1102,2-year,Debit Card,DSL,1,1
C2686,Male,1,46,Prepaid,378,Month-to-month,Credit Card,DSL,4,1
C2687,Male,0,22,Prepaid,529,Month-to-month,UPI,Fiber,2,1
C2688,Female,0,23,Prepaid,501,Month-to-month,Debit Card,DSL,4,1
C2689,Male,1,40,Prepaid,384,Month-to-month,Debit Card,Fiber,0,0
C2690,Female,0,45,Prepaid,580,Month-to-month,UPI,None,0,0
C2691,Female,0,55,Prepaid,260,Month-to-month,Credit Card,Fiber,3,0
C2692,Male,0,51,Postpaid,770,2-year,Credit Card,DSL,1,0
C2693,Female,0,22,Postpaid,1026,1-year,Credit Card,DSL,5,1
C2694,Female,1,5,Postpaid,911,2-year,Debit Card,Fiber,2,1
C2695,Female,0,31,Postpaid,1008,1-year,Credit Card,Fiber,1,1
C2696,Female,0,13,Postpaid,807,1-year,Debit Card,Fiber,0,0
C2697,Female,0,28,Prepaid,593,Month-to-month,Credit Card,Fiber,5,1
C2698,Female,0,58,Postpaid,1126,2-year,UPI,Fiber,2,1
C2699,Female,0,20,Prepaid,478,Month-to-month,Credit Card,None,7,1
C2700,Female,0,33,Postpaid,1117,1-year,Debit Card,Fiber,3,1
C2701,Male,0,16,Prepaid,399,Month-to-month,Cash,Fiber,0,0
C2702,Male,1,29,Postpaid,908,2-year,Credit Card,Fiber,0,0
C2703,Female,0,23,Prepaid,270,Month-to-month,UPI,Fiber,5,1
C2704,Male,0,24,Prepaid,286,Month-to-month,Cash,Fiber,1,0
C2705,Female,1,34,Prepaid,495,Month-to-month,Credit Card,None,6,1
C2706,Female,0,7,Prepaid,532,Month-to-month,Cash,DSL,4,1
C2707,Male,0,38,Postpaid,970,1-year,UPI,Fiber,6,0
C2708,Female,0,37,Prepaid,543,Month-to-month,UPI,Fiber,7,1
C2709,Female,1,4,Prepaid,481,Month-to-month,UPI,Fiber,1,1
C2710,Female,0,34,Postpaid,944,2-year,Debit Card,DSL,0,0
C2711,Female,1,42,Postpaid,765,2-year,Debit Card,DSL,1,0
C2712,Male,0,22,Prepaid,537,Month-to-month,Credit Card,DSL,4,1
C2713,Female,0,5,Prepaid,585,Month-to-month,UPI,Fiber,3,1
C2714,Female,0,50,Prepaid,494,Month-to-month,UPI,DSL,2,0
C2715,Female,0,42,Postpaid,1188,1-year,Credit Card,Fiber,0,1
C2716,Male,0,23,Postpaid,1283,2-year,Credit Card,Fiber,1,1
C2717,Female,0,54,Postpaid,1053,1-year,Debit Card,DSL,0,1
C2718,Male,0,60,Prepaid,535,Month-to-month,UPI,Fiber,2,0
C2719,Male,0,15,Prepaid,271,Month-to-month,Credit Card,Fiber,7,1
C2720,Female,0,31,Prepaid,268,Month-to-month,UPI,Fiber,1,0
C2721,Female,0,59,Postpaid,715,1-year,Credit Card,Fiber,7,1
C2722,Male,0,9,Prepaid,525,Month-to-month,Credit Card,Fiber,3,0
C2723,Female,0,43,Prepaid,396,Month-to-month,Cash,Fiber,2,0
C2724,Male,0,58,Prepaid,289,Month-to-month,Credit Card,Fiber,4,1
C2725,Male,0,53,Prepaid,416,Month-to-month,Credit Card,DSL,4,1
C2726,Female,0,25,Postpaid,760,2-year,UPI,Fiber,0,0
C2727,Female,0,25,Prepaid,321,Month-to-month,Cash,DSL,4,1
C2728,Male,1,49,Prepaid,532,Month-to-month,UPI,Fiber,1,0
C2729,Male,0,21,Prepaid,584,Month-to-month,UPI,Fiber,7,1
C2730,Male,0,9,Postpaid,1242,1-year,Cash,Fiber,4,1
C2731,Male,0,55,Prepaid,488,Month-to-month,Debit Card,DSL,3,0
C2732,Female,0,48,Prepaid,327,Month-to-month,Credit Card,DSL,5,1
C2733,Female,0,38,Prepaid,448,Month-to-month,UPI,Fiber,1,0
C2734,Female,0,22,Prepaid,266,Month-to-month,Debit Card,DSL,5,1
C2735,Female,0,43,Postpaid,1222,1-year,UPI,DSL,7,1
C2736,Female,0,23,Prepaid,478,Month-to-month,UPI,Fiber,0,0
C2737,Male,0,49,Postpaid,1054,2-year,UPI,DSL,7,1
C2738,Female,0,4,Prepaid,387,Month-to-month,UPI,Fiber,0,1
C2739,Female,0,29,Postpaid,904,2-year,Cash,Fiber,6,0
C2740,Female,0,15,Postpaid,1130,1-year,Credit Card,Fiber,4,1
C2741,Female,1,1,Prepaid,407,Month-to-month,Credit Card,None,4,1
C2742,Female,0,54,Postpaid,947,2-year,Cash,Fiber,0,0
C2743,Male,0,30,Prepaid,593,Month-to-month,UPI,DSL,1,0
C2744,Male,1,29,Prepaid,579,Month-to-month,UPI,DSL,2,0
C2745,Male,0,20,Prepaid,412,Month-to-month,Credit Card,Fiber,0,0
C2746,Female,0,33,Prepaid,556,Month-to-month,Credit Card,Fiber,6,1
C2747,Male,0,41,Postpaid,894,1-year,Credit Card,DSL,3,0
C2748,Male,1,44,Prepaid,576,Month-to-month,UPI,Fiber,7,1
C2749,Female,0,36,Postpaid,969,2-year,Credit Card,Fiber,1,0
C2750,Female,0,60,Prepaid,404,Month-to-month,UPI,DSL,7,1
C2751,Female,0,22,Prepaid,259,Month-to-month,UPI,DSL,2,0
C2752,Male,1,13,Postpaid,1007,1-year,UPI,DSL,6,1
C2753,Male,0,7,Postpaid,1126,1-year,UPI,Fiber,6,1
C2754,Female,0,8,Postpaid,898,1-year,Credit Card,Fiber,2,0
C2755,Female,1,28,Postpaid,775,1-year,UPI,None,6,0
C2756,Male,0,45,Postpaid,1224,2-year,Cash,DSL,1,1
C2757,Male,0,43,Prepaid,507,Month-to-month,Cash,Fiber,0,0
C2758,Female,0,9,Postpaid,784,1-year,Credit Card,DSL,7,0
C2759,Female,0,25,Prepaid,300,Month-to-month,Cash,Fiber,2,1
C2760,Male,1,56,Prepaid,396,Month-to-month,Cash,Fiber,3,0
C2761,Female,0,16,Prepaid,377,Month-to-month,Credit Card,Fiber,5,1
C2762,Male,0,10,Prepaid,507,Month-to-month,Credit Card,Fiber,1,0
C2763,Male,0,11,Prepaid,300,Month-to-month,Cash,DSL,4,1
C2764,Male,0,31,Postpaid,700,1-year,Credit Card,Fiber,5,0
C2765,Male,1,12,Postpaid,1076,2-year,UPI,Fiber,0,1
C2766,Female,0,60,Prepaid,525,Month-to-month,Debit Card,DSL,6,1
C2767,Female,0,31,Prepaid,528,Month-to-month,UPI,DSL,1,0
C2768,Male,0,14,Prepaid,559,Month-to-month,UPI,Fiber,3,0
C2769,Male,1,51,Prepaid,383,Month-to-month,UPI,DSL,5,1
C2770,Male,0,44,Postpaid,1097,2-year,UPI,DSL,5,1
C2771,Male,0,32,Prepaid,412,Month-to-month,UPI,DSL,2,0
C2772,Male,0,50,Prepaid,385,Month-to-month,Debit Card,DSL,0,0
C2773,Female,0,53,Postpaid,1279,2-year,UPI,Fiber,0,1
C2774,Female,0,17,Postpaid,1293,2-year,UPI,Fiber,1,1
C2775,Female,0,35,Postpaid,740,2-year,UPI,DSL,7,0
C2776,Female,0,1,Postpaid,702,1-year,Credit Card,DSL,1,1
C2777,Male,0,29,Prepaid,490,Month-to-month,Cash,Fiber,3,0
C2778,Male,0,51,Prepaid,372,Month-to-month,UPI,Fiber,6,1
C2779,Male,1,4,Postpaid,1106,2-year,UPI,DSL,6,1
C2780,Male,0,23,Postpaid,717,1-year,Credit Card,Fiber,4,0
C2781,Male,1,28,Prepaid,318,Month-to-month,Credit Card,Fiber,7,1
C2782,Female,0,16,Prepaid,563,Month-to-month,UPI,Fiber,1,1
C2783,Male,0,12,Postpaid,1285,2-year,UPI,Fiber,5,1
C2784,Female,1,53,Prepaid,470,Month-to-month,Credit Card,Fiber,1,1
C2785,Female,0,21,Prepaid,265,Month-to-month,UPI,Fiber,1,0
C2786,Female,0,45,Prepaid,327,Month-to-month,Cash,Fiber,6,1
C2787,Female,1,17,Prepaid,371,Month-to-month,UPI,None,3,0
C2788,Male,0,40,Prepaid,507,Month-to-month,UPI,DSL,2,0
C2789,Female,0,13,Prepaid,466,Month-to-month,Debit Card,DSL,7,1
C2790,Female,0,52,Postpaid,1003,1-year,Debit Card,DSL,4,1
C2791,Female,0,58,Prepaid,395,Month-to-month,UPI,DSL,3,0
C2792,Male,0,32,Prepaid,486,Month-to-month,Cash,Fiber,1,0
C2793,Male,0,37,Prepaid,335,Month-to-month,Debit Card,Fiber,2,0
C2794,Male,0,50,Postpaid,1127,1-year,UPI,Fiber,1,1
C2795,Female,0,15,Prepaid,378,Month-to-month,Credit Card,Fiber,3,0
C2796,Female,0,12,Prepaid,414,Month-to-month,UPI,Fiber,7,1
C2797,Male,0,49,Postpaid,701,2-year,UPI,None,0,0
C2798,Female,0,57,Prepaid,506,Month-to-month,UPI,Fiber,7,1
C2799,Male,0,15,Prepaid,381,Month-to-month,Credit Card,Fiber,7,1
C2800,Male,0,34,Prepaid,307,Month-to-month,Debit Card,DSL,1,0
C2801,Female,0,6,Postpaid,809,1-year,Credit Card,Fiber,7,0
C2802,Female,0,17,Postpaid,1156,2-year,UPI,DSL,7,1
C2803,Female,0,48,Postpaid,1187,1-year,Credit Card,Fiber,6,1
C2804,Female,1,49,Prepaid,424,Month-to-month,Credit Card,Fiber,2,0
C2805,Male,0,57,Postpaid,1036,2-year,Debit Card,DSL,4,1
C2806,Male,0,20,Prepaid,453,Month-to-month,UPI,DSL,0,0
C2807,Male,0,9,Postpaid,721,1-year,Credit Card,Fiber,1,0
C2808,Male,0,59,Postpaid,1004,2-year,Credit Card,Fiber,1,1
C2809,Male,1,5,Prepaid,508,Month-to-month,Debit Card,DSL,2,1
C2810,Female,1,23,Postpaid,1189,1-year,UPI,Fiber,6,1
C2811,Male,0,33,Prepaid,280,Month-to-month,UPI,DSL,6,1
C2812,Male,0,38,Prepaid,567,Month-to-month,Credit Card,None,0,0
C2813,Male,1,56,Postpaid,1076,2-year,Debit Card,Fiber,0,1
C2814,Female,1,14,Prepaid,304,Month-to-month,Credit Card,DSL,7,1
C2815,Female,0,17,Prepaid,405,Month-to-month,Cash,DSL,0,0
C2816,Female,0,57,Prepaid,293,Month-to-month,UPI,Fiber,7,1
C2817,Female,0,19,Postpaid,754,2-year,Credit Card,None,1,0
C2818,Male,1,33,Prepaid,415,Month-to-month,Credit Card,DSL,0,0
C2819,Male,0,1,Prepaid,279,Month-to-month,Credit Card,Fiber,1,1
C2820,Female,0,13,Postpaid,1028,1-year,Debit Card,DSL,7,1
C2821,Female,0,46,Prepaid,385,Month-to-month,Debit Card,Fiber,1,0
C2822,Male,0,27,Prepaid,263,Month-to-month,Debit Card,Fiber,5,1
C2823,Male,0,6,Postpaid,1129,2-year,Credit Card,DSL,0,1
C2824,Female,1,59,Prepaid,567,Month-to-month,Cash,Fiber,3,0
C2825,Female,0,6,Postpaid,824,2-year,Credit Card,DSL,7,0
C2826,Female,0,33,Prepaid,328,Month-to-month,Debit Card,Fiber,6,1
C2827,Female,0,30,Postpaid,1181,2-year,Cash,Fiber,4,1
C2828,Male,0,46,Postpaid,1016,2-year,Credit Card,DSL,4,1
C2829,Male,0,35,Prepaid,289,Month-to-month,Debit Card,None,3,0
C2830,Male,0,23,Prepaid,505,Month-to-month,Credit Card,DSL,0,0
C2831,Female,0,10,Postpaid,1280,2-year,UPI,DSL,1,1
C2832,Female,0,51,Prepaid,266,Month-to-month,Credit Card,Fiber,2,0
C2833,Male,0,19,Prepaid,264,Month-to-month,UPI,DSL,3,0
C2834,Male,0,51,Postpaid,711,1-year,Credit Card,Fiber,4,0
C2835,Male,1,28,Postpaid,824,1-year,Debit Card,Fiber,4,0
C2836,Male,1,23,Postpaid,776,2-year,UPI,Fiber,1,0
C2837,Female,0,4,Prepaid,463,Month-to-month,UPI,DSL,4,1
C2838,Male,0,20,Prepaid,400,Month-to-month,Credit Card,Fiber,4,1
C2839,Male,1,19,Postpaid,1270,1-year,UPI,Fiber,1,1
C2840,Male,0,42,Postpaid,953,2-year,Credit Card,Fiber,0,0
C2841,Male,0,27,Postpaid,1105,1-year,Credit Card,Fiber,6,1
C2842,Male,1,57,Postpaid,942,1-year,UPI,DSL,5,0
C2843,Male,0,34,Postpaid,1160,2-year,UPI,Fiber,7,1
C2844,Male,0,4,Prepaid,599,Month-to-month,Debit Card,Fiber,6,1
C2845,Female,1,56,Postpaid,1168,2-year,UPI,Fiber,4,1
C2846,Female,0,38,Prepaid,279,Month-to-month,Credit Card,Fiber,5,1
C2847,Female,0,7,Prepaid,279,Month-to-month,Cash,Fiber,5,1
C2848,Female,0,48,Prepaid,515,Month-to-month,Debit Card,Fiber,0,0
C2849,Male,0,7,Postpaid,1206,2-year,UPI,Fiber,7,1
C2850,Female,0,50,Postpaid,1286,2-year,Credit Card,Fiber,2,1
C2851,Female,0,52,Prepaid,460,Month-to-month,Debit Card,DSL,0,0
C2852,Male,1,26,Prepaid,544,Month-to-month,Debit Card,None,7,1
C2853,Male,0,26,Prepaid,286,Month-to-month,Debit Card,Fiber,1,0
C2854,Female,0,54,Postpaid,1205,1-year,Credit Card,Fiber,1,1
C2855,Female,0,19,Postpaid,864,1-year,UPI,DSL,1,0
C2856,Male,0,9,Prepaid,463,Month-to-month,Credit Card,Fiber,4,1
C2857,Female,0,20,Postpaid,1075,2-year,Credit Card,Fiber,3,1
C2858,Male,1,42,Prepaid,441,Month-to-month,Credit Card,Fiber,4,1
C2859,Male,1,45,Prepaid,544,Month-to-month,UPI,DSL,0,0
C2860,Male,0,50,Prepaid,431,Month-to-month,UPI,DSL,2,0
C2861,Male,0,16,Postpaid,1130,2-year,Cash,Fiber,2,1
C2862,Female,0,54,Prepaid,473,Month-to-month,UPI,Fiber,2,0
C2863,Male,0,17,Postpaid,1068,2-year,UPI,Fiber,7,1
C2864,Male,0,22,Prepaid,430,Month-to-month,Debit Card,Fiber,5,1
C2865,Female,0,13,Prepaid,418,Month-to-month,Credit Card,Fiber,2,0
C2866,Male,1,12,Prepaid,513,Month-to-month,UPI,DSL,5,1
C2867,Female,0,10,Prepaid,345,Month-to-month,Credit Card,Fiber,3,0
C2868,Female,0,1,Prepaid,452,Month-to-month,Credit Card,Fiber,6,1
C2869,Female,0,32,Postpaid,1054,1-year,Credit Card,Fiber,2,1
C2870,Male,0,30,Prepaid,584,Month-to-month,Cash,Fiber,5,1
C2871,Female,0,8,Postpaid,848,1-year,UPI,None,4,0
C2872,Female,0,21,Prepaid,341,Month-to-month,Debit Card,Fiber,7,1
C2873,Male,0,22,Prepaid,515,Month-to-month,UPI,Fiber,7,1
C2874,Female,0,18,Prepaid,580,Month-to-month,Credit Card,Fiber,2,0
C2875,Female,0,2,Postpaid,748,1-year,Debit Card,Fiber,7,1
C2876,Female,0,48,Prepaid,400,Month-to-month,UPI,DSL,1,1
C2877,Female,0,44,Prepaid,566,Month-to-month,Credit Card,Fiber,0,0
C2878,Female,0,9,Postpaid,710,2-year,UPI,Fiber,4,0
C2879,Male,0,3,Prepaid,252,Month-to-month,UPI,Fiber,3,1
C2880,Female,0,54,Postpaid,1208,2-year,Credit Card,DSL,4,1
C2881,Female,0,26,Prepaid,522,Month-to-month,Debit Card,DSL,1,0
C2882,Male,0,21,Postpaid,1144,1-year,UPI,DSL,2,1
C2883,Male,0,30,Prepaid,365,Month-to-month,Cash,Fiber,2,0
C2884,Male,0,28,Postpaid,1147,1-year,UPI,DSL,7,1
C2885,Female,0,36,Prepaid,353,Month-to-month,UPI,Fiber,7,1
C2886,Male,0,26,Prepaid,508,Month-to-month,UPI,Fiber,3,0
C2887,Female,0,34,Prepaid,557,Month-to-month,UPI,DSL,6,1
C2888,Female,1,8,Prepaid,547,Month-to-month,UPI,Fiber,7,1
C2889,Male,0,10,Postpaid,1149,1-year,Debit Card,Fiber,0,1
C2890,Male,1,48,Prepaid,544,Month-to-month,Credit Card,Fiber,2,0
C2891,Female,0,55,Prepaid,551,Month-to-month,Credit Card,Fiber,5,1
C2892,Male,0,43,Prepaid,297,Month-to-month,Cash,Fiber,3,0
C2893,Female,1,50,Prepaid,276,Month-to-month,Credit Card,DSL,6,1
C2894,Male,0,54,Prepaid,264,Month-to-month,UPI,Fiber,7,1
C2895,Male,0,14,Prepaid,512,Month-to-month,UPI,DSL,6,1
C2896,Male,0,40,Postpaid,1211,2-year,UPI,DSL,6,1
C2897,Female,0,55,Postpaid,1037,2-year,Credit Card,Fiber,2,1
C2898,Male,0,15,Prepaid,383,Month-to-month,UPI,Fiber,5,1
C2899,Female,0,17,Postpaid,1073,1-year,Credit Card,DSL,6,1
C2900,Female,1,53,Prepaid,279,Month-to-month,Debit Card,DSL,4,1
C2901,Female,0,18,Prepaid,589,Month-to-month,Debit Card,Fiber,3,0
C2902,Female,1,32,Prepaid,375,Month-to-month,Debit Card,Fiber,3,0
C2903,Male,1,38,Prepaid,333,Month-to-month,UPI,DSL,3,0
C2904,Female,0,23,Prepaid,303,Month-to-month,UPI,Fiber,2,0
C2905,Female,0,46,Postpaid,928,2-year,Credit Card,DSL,3,0
C2906,Male,1,23,Postpaid,911,2-year,UPI,Fiber,4,0
C2907,Female,1,35,Prepaid,512,Month-to-month,UPI,DSL,0,0
C2908,Male,0,39,Prepaid,471,Month-to-month,Credit Card,Fiber,0,0
C2909,Female,0,15,Postpaid,932,2-year,UPI,DSL,1,0
C2910,Male,0,53,Prepaid,251,Month-to-month,Debit Card,None,4,1
C2911,Female,0,24,Postpaid,888,1-year,UPI,Fiber,4,0
C2912,Male,0,28,Prepaid,395,Month-to-month,Cash,DSL,3,0
C2913,Female,0,16,Prepaid,267,Month-to-month,Debit Card,Fiber,6,1
C2914,Female,0,16,Prepaid,265,Month-to-month,UPI,Fiber,7,1
C2915,Male,0,40,Postpaid,792,1-year,Credit Card,DSL,1,0
C2916,Male,0,39,Postpaid,961,1-year,Credit Card,Fiber,5,0
C2917,Male,0,6,Prepaid,589,Month-to-month,Debit Card,Fiber,5,1
C2918,Male,0,2,Postpaid,860,1-year,Credit Card,Fiber,4,1
C2919,Female,0,54,Prepaid,458,Month-to-month,Credit Card,Fiber,4,1
C2920,Female,0,13,Prepaid,454,Month-to-month,Credit Card,DSL,4,1
C2921,Male,0,44,Postpaid,1016,1-year,UPI,Fiber,2,1
C2922,Female,0,47,Prepaid,427,Month-to-month,Cash,Fiber,7,1
C2923,Male,1,59,Prepaid,458,Month-to-month,UPI,Fiber,4,1
C2924,Male,0,9,Prepaid,373,Month-to-month,UPI,Fiber,5,1
C2925,Female,0,34,Postpaid,1050,2-year,UPI,Fiber,2,1
C2926,Female,0,17,Postpaid,1227,1-year,Debit Card,DSL,6,1
C2927,Female,1,27,Postpaid,1134,1-year,Credit Card,Fiber,5,1
C2928,Female,0,29,Prepaid,294,Month-to-month,Debit Card,Fiber,4,1
C2929,Female,0,37,Postpaid,767,1-year,Debit Card,DSL,6,0
C2930,Female,0,43,Prepaid,356,Month-to-month,Debit Card,Fiber,5,1
C2931,Female,0,22,Postpaid,1015,2-year,Credit Card,Fiber,0,1
C2932,Male,0,51,Prepaid,377,Month-to-month,UPI,DSL,6,1
C2933,Male,0,24,Prepaid,287,Month-to-month,UPI,Fiber,2,0
C2934,Male,0,7,Prepaid,346,Month-to-month,Credit Card,Fiber,7,1
C2935,Male,0,34,Postpaid,978,2-year,Credit Card,Fiber,7,0
C2936,Male,0,48,Postpaid,1131,2-year,Credit Card,Fiber,6,1
C2937,Female,0,12,Prepaid,256,Month-to-month,Credit Card,Fiber,2,0
C2938,Male,0,23,Prepaid,293,Month-to-month,Credit Card,None,6,1
C2939,Male,0,15,Postpaid,871,1-year,UPI,Fiber,3,0
C2940,Male,0,33,Prepaid,256,Month-to-month,UPI,DSL,4,1
C2941,Male,0,57,Postpaid,712,2-year,Debit Card,DSL,7,0
C2942,Male,0,13,Postpaid,931,1-year,UPI,DSL,1,0
C2943,Male,0,23,Prepaid,250,Month-to-month,Debit Card,Fiber,6,1
C2944,Male,1,38,Prepaid,311,Month-to-month,Credit Card,Fiber,1,0
C2945,Female,0,32,Prepaid,592,Month-to-month,Cash,Fiber,1,0
C2946,Female,0,45,Prepaid,338,Month-to-month,Debit Card,DSL,1,0
C2947,Male,0,50,Prepaid,267,Month-to-month,Credit Card,Fiber,7,1
C2948,Female,0,35,Postpaid,1272,2-year,Credit Card,DSL,7,1
C2949,Female,0,1,Prepaid,384,Month-to-month,UPI,Fiber,0,1
C2950,Female,0,47,Prepaid,559,Month-to-month,Credit Card,DSL,1,0
C2951,Female,0,58,Postpaid,1214,1-year,Debit Card,Fiber,5,1
C2952,Male,0,45,Postpaid,979,2-year,Credit Card,DSL,3,0
C2953,Female,0,5,Postpaid,816,1-year,Credit Card,Fiber,1,1
C2954,Female,0,57,Prepaid,438,Month-to-month,UPI,DSL,3,0
C2955,Female,0,13,Postpaid,997,2-year,Debit Card,Fiber,2,0
C2956,Male,0,54,Postpaid,996,2-year,UPI,DSL,6,0
C2957,Male,0,5,Prepaid,484,Month-to-month,Debit Card,DSL,5,1
C2958,Male,0,60,Prepaid,318,Month-to-month,Credit Card,Fiber,4,1
C2959,Male,1,32,Prepaid,347,Month-to-month,Credit Card,Fiber,7,1
C2960,Male,1,51,Postpaid,1077,1-year,UPI,Fiber,6,1
C2961,Male,0,21,Prepaid,560,Month-to-month,UPI,Fiber,6,1
C2962,Male,0,24,Postpaid,1236,1-year,Debit Card,DSL,1,1
C2963,Female,0,60,Postpaid,1252,1-year,Debit Card,Fiber,3,1
C2964,Female,0,18,Prepaid,363,Month-to-month,Credit Card,Fiber,5,1
C2965,Female,0,21,Prepaid,337,Month-to-month,Credit Card,DSL,3,0
C2966,Male,0,54,Prepaid,387,Month-to-month,Credit Card,Fiber,4,1
C2967,Male,0,10,Prepaid,357,Month-to-month,Credit Card,None,7,1
C2968,Male,1,24,Postpaid,1268,1-year,Credit Card,Fiber,2,1
C2969,Male,0,40,Postpaid,782,1-year,UPI,Fiber,1,0
C2970,Male,0,47,Prepaid,393,Month-to-month,Debit Card,Fiber,3,0
C2971,Female,0,21,Postpaid,832,1-year,Debit Card,Fiber,6,0
C2972,Female,0,25,Prepaid,357,Month-to-month,UPI,Fiber,1,0
C2973,Male,0,52,Prepaid,255,Month-to-month,Debit Card,Fiber,5,1
C2974,Male,0,60,Prepaid,279,Month-to-month,Credit Card,Fiber,0,0
C2975,Male,0,57,Prepaid,556,Month-to-month,UPI,Fiber,6,1
C2976,Male,0,59,Postpaid,793,2-year,UPI,Fiber,3,0
